                Time     Total_Variation            L2_Error            L1_Error
          1.28750000          3.95954854          0.09315222          0.03308665
          1.29062500          3.95849628          0.09900445          0.03419220
          1.29375000          3.96021538          0.09323858          0.03316220
          1.29687500          3.95930484          0.09908490          0.03424885
          1.30000000          3.96072061          0.09332460          0.03323591
          1.30312500          3.95976350          0.09916505          0.03430183
          1.30625000          3.96251134          0.09341028          0.03330845
          1.30937500          3.96213908          0.09924488          0.03435109
          1.31250000          3.96600146          0.09349562          0.03337831
          1.31562500          3.96413236          0.09932442          0.03439660
          1.31875000          3.96883358          0.09358062          0.03344464
          1.32187500          3.96618066          0.09940365          0.03443853
          1.32500000          3.97106230          0.09366529          0.03350742
          1.32812500          3.96760463          0.09948258          0.03449354
          1.33125000          3.97262541          0.09374964          0.03356697
          1.33437500          3.96841602          0.09956122          0.03455786
          1.33750000          3.97424896          0.09383365          0.03362730
          1.34062500          3.96907894          0.09963957          0.03462138
          1.34375000          3.97574860          0.09391734          0.03368409
          1.34687500          3.97025086          0.09971762          0.03468819
          1.35000000          3.97664764          0.09400071          0.03373739
          1.35312500          3.97291094          0.09979538          0.03475359
          1.35625000          3.97729619          0.09408375          0.03378724
          1.35937500          3.97495328          0.09987286          0.03481710
          1.36250000          3.97780327          0.09416649          0.03383352
          1.36562500          3.97777177          0.09995005          0.03489007
          1.36875000          3.97786812          0.09424891          0.03388365
          1.37187500          3.98027682          0.10002697          0.03495966
          1.37500000          3.97736624          0.09433101          0.03394318
          1.37812500          3.98377405          0.10010360          0.03502587
          1.38125000          3.97624957          0.09441281          0.03400063
          1.38437500          3.98735923          0.10017996          0.03509144
          1.38750000          3.97497986          0.09449431          0.03405541
          1.39062500          3.99118881          0.10025604          0.03516244
          1.39375000          3.97673345          0.09457550          0.03411780
          1.39687500          3.99525498          0.10033185          0.03523501
          1.40000000          3.97931242          0.09465639          0.03418345
          1.40312500          3.99889456          0.10040738          0.03530414
          1.40625000          3.98126139          0.09473698          0.03424734
          1.40937500          4.00238349          0.10048265          0.03537007
          1.41250000          3.98261717          0.09481727          0.03430796
          1.41562500          4.00526816          0.10055766          0.03543398
          1.41875000          3.98334770          0.09489728          0.03436541
          1.42187500          4.00758814          0.10063239          0.03549611
          1.42500000          3.98452763          0.09497699          0.03442514
          1.42812500          4.00931588          0.10070687          0.03555496
          1.43125000          3.98587292          0.09505641          0.03449301
          1.43437500          4.01064595          0.10078109          0.03561065
