                Time     Total_Variation            L2_Error            L1_Error
          1.12500000          2.00000000          0.07589267          0.02059807
          1.13125000          2.00000000          0.07994290          0.02125102
          1.13750000          2.00000000          0.07601123          0.02065955
          1.14375000          2.00000000          0.08004365          0.02131042
          1.15000000          2.00000000          0.07612860          0.02072051
          1.15625000          2.00000000          0.08014349          0.02136934
          1.16250000          2.00000000          0.07624481          0.02078096
          1.16875000          2.00000000          0.08024242          0.02142778
          1.17500000          2.00000000          0.07635987          0.02084092
          1.18125000          2.00000000          0.08034048          0.02148576
          1.18750000          2.00000000          0.07647382          0.02090040
          1.19375000          2.00000000          0.08043767          0.02154327
          1.20000000          2.00000000          0.07658666          0.02095939
          1.20625000          2.00000000          0.08053402          0.02160034
          1.21250000          2.00000000          0.07669844          0.02101792
          1.21875000          2.00000000          0.08062954          0.02165696
          1.22500000          2.00000000          0.07680916          0.02107598
          1.23125000          2.00000000          0.08072424          0.02171315
          1.23750000          2.00000000          0.07691885          0.02113360
          1.24375000          2.00000000          0.08081814          0.02176892
          1.25000000          2.00000000          0.07702753          0.02119077
          1.25625000          2.00000000          0.08091125          0.02182426
          1.26250000          2.00000000          0.07713521          0.02124750
          1.26875000          2.00000000          0.08100359          0.02187920
          1.27500000          2.00000000          0.07724192          0.02130381
          1.28125000          2.00000000          0.08109517          0.02193372
          1.28750000          2.00000000          0.07734768          0.02135969
          1.29375000          2.00000000          0.08118601          0.02198786
          1.30000000          2.00000000          0.07745250          0.02141516
          1.30625000          2.00000000          0.08127611          0.02204160
          1.31250000          2.00000000          0.07755640          0.02147023
          1.31875000          2.00000000          0.08136549          0.02209495
          1.32500000          2.00000000          0.07765940          0.02152489
          1.33125000          2.00000000          0.08145417          0.02214793
          1.33750000          2.00000000          0.07776151          0.02157916
          1.34375000          2.00000000          0.08154215          0.02220053
          1.35000000          2.00000000          0.07786275          0.02163305
          1.35625000          2.00000000          0.08162945          0.02225277
          1.36250000          2.00000000          0.07796314          0.02168655
          1.36875000          2.00000000          0.08171607          0.02230465
          1.37500000          2.00000000          0.07806268          0.02173968
          1.38125000          2.00000000          0.08180204          0.02235618
          1.38750000          2.00000000          0.07816140          0.02179245
          1.39375000          2.00000000          0.08188735          0.02240735
          1.40000000          2.00000000          0.07825931          0.02184485
          1.40625000          2.00000000          0.08197202          0.02245819
          1.41250000          2.00000000          0.07835643          0.02189689
          1.41875000          2.00000000          0.08205607          0.02250868
          1.42500000          2.00000000          0.07845276          0.02194858
          1.43125000          2.00000000          0.08213949          0.02255884
          1.43750000          2.00000000          0.07854832          0.02199993
          1.44375000          2.00000000          0.08222230          0.02260868
          1.45000000          2.00000000          0.07864313          0.02205093
          1.45625000          2.00000000          0.08230452          0.02265819
          1.46250000          2.00000000          0.07873719          0.02210161
          1.46875000          2.00000000          0.08238614          0.02270738
          1.47500000          2.00000000          0.07883052          0.02215195
          1.48125000          2.00000000          0.08246718          0.02275626
          1.48750000          2.00000000          0.07892312          0.02220196
          1.49375000          2.00000000          0.08254765          0.02280484
          1.50000000          2.00000000          0.07901502          0.02225166
          1.50625000          2.00000000          0.08262755          0.02285310
          1.51250000          2.00000000          0.07910623          0.02230104
          1.51875000          2.00000000          0.08270690          0.02290107
          1.52500000          2.00000000          0.07919674          0.02235011
          1.53125000          2.00000000          0.08278570          0.02294874
          1.53750000          2.00000000          0.07928658          0.02239887
          1.54375000          2.00000000          0.08286396          0.02299613
          1.55000000          2.00000000          0.07937576          0.02244733
          1.55625000          2.00000000          0.08294168          0.02304322
          1.56250000          2.00000000          0.07946428          0.02249549
          1.56875000          2.00000000          0.08301889          0.02309003
          1.57500000          2.00000000          0.07955216          0.02254336
          1.58125000          2.00000000          0.08309558          0.02313656
          1.58750000          2.00000000          0.07963941          0.02259094
          1.59375000          2.00000000          0.08317175          0.02318282
          1.60000000          2.00000000          0.07972603          0.02263824
          1.60625000          2.00000000          0.08324743          0.02322881
          1.61250000          2.00000000          0.07981203          0.02268525
          1.61875000          2.00000000          0.08332261          0.02327452
          1.62500000          2.00000000          0.07989743          0.02273199
          1.63125000          2.00000000          0.08339731          0.02331998
          1.63750000          2.00000000          0.07998223          0.02277845
          1.64375000          2.00000000          0.08347152          0.02336517
          1.65000000          2.00000000          0.08006645          0.02282464
          1.65625000          2.00000000          0.08354526          0.02341010
          1.66250000          2.00000000          0.08015008          0.02287057
